date,world_name,ranking,character_name,character_level,character_exp,class_name,sub_class_name,character_popularity,character_guildname
2023-12-22,크로아,678,검도,288,58182856721641,아델,,217,허니
2023-12-22,루나,679,열세쌍,288,57730207534422,팬텀,,1656,뭇별
2023-12-22,엘리시움,680,빼빼로,288,57642978102946,마법사,"아크메이지(불,독)",5307,
2023-12-22,오로라,681,디즐,288,56495303119595,루미너스,,666,은은
2023-12-22,스카니아,682,매실,288,55866896154245,팬텀,,1851,사랑
2023-12-22,루나,683,제쭈,288,55738928112274,아란,,2164,시계
2023-12-22,크로아,684,순보,288,55662712579866,도적,듀얼블레이더,718,사해
2023-12-22,오로라,685,쳐찢,288,55496490566097,도적,듀얼블레이더,8381,투썸
2023-12-22,베라,686,봄여름가을껼,288,55376532829445,아크,,960,SilverCastle
2023-12-22,엘리시움,687,에너지펜스,288,55161766511397,레지스탕스,제논,1158,
2023-12-22,루나,688,페틀라르카,288,54781930465182,마법사,"아크메이지(불,독)",9030,아웅다웅
2023-12-22,스카니아,689,스트랴이커,288,53867960487128,기사단,스트라이커,1809,열매
2023-12-22,크로아,690,끼토,288,53730254942476,레지스탕스,블래스터,2284,동화
2023-12-22,스카니아,691,맷집,288,53558447994347,전사,팔라딘,351,쿠키
2023-12-22,루나,692,넥멘,288,53283162863990,에반,,375,자장가
2023-12-22,스카니아,693,규아,288,53230646675143,아델,,10314,사이
2023-12-22,크로아,694,김앰비,288,53086878349190,레지스탕스,와일드헌터,5018,생글
2023-12-22,루나,695,체뜨,288,53050187892449,아델,,2399,지존
2023-12-22,루나,696,튜월,288,52670934804969,프렌즈 월드,키네시스,12,해라
2023-12-22,루나,697,외견,288,52627332344422,궁수,패스파인더,607,자장가
2023-12-22,스카니아,698,패릿,288,52562078545075,아델,,181,사랑
2023-12-22,엘리시움,699,기문,288,52321187341763,카데나,,1284,
2023-12-22,루나,700,캐릭터첨봄,288,52093135267163,레지스탕스,배틀메이지,981,욘석들
2023-12-22,엘리시움,701,공대원,288,52078522016434,은월,,100,
2023-12-22,스카니아,702,서펜,288,51900968221002,해적,바이퍼,579,사랑
2023-12-22,스카니아,703,썰곰,288,51822325703490,기사단,윈드브레이커,729,사랑
2023-12-22,스카니아,704,카키,288,51577384138922,팬텀,,17333,훈장교
2023-12-22,스카니아,705,SpikaStudio,288,51563741111172,도적,듀얼블레이더,449,미소
2023-12-22,루나,706,현석,288,51160385015930,마법사,비숍,216,욘석들
2023-12-22,베라,707,축원,288,50622026848117,도적,듀얼블레이더,1322,반달
2023-12-22,스카니아,708,사랑의모양,288,50338222273801,마법사,"아크메이지(썬,콜)",837,황혼
2023-12-22,크로아,709,쁘잭,288,49781777428099,아델,,18890,허니
2023-12-22,크로아,710,카인님,288,49403390994615,카인,,502,스마트
2023-12-22,베라,711,빡맹,288,49325329156136,아델,,1449,별비
2023-12-22,유니온,712,롱잽,288,49263023487025,레지스탕스,데몬어벤져,396,Lunes
2023-12-22,엘리시움,713,병아리패파,288,49052489939222,궁수,패스파인더,53,
2023-12-22,베라,714,수석상,288,48644667878316,궁수,패스파인더,2174,밍밍
2023-12-22,엘리시움,715,덱왕,288,48290944041806,궁수,패스파인더,1435,
2023-12-22,크로아,716,서산강한남자,288,47880901429412,엔젤릭버스터,,518,허니
2023-12-22,엘리시움,717,초관,288,47657796739706,마법사,비숍,313,
2023-12-22,노바,718,김은선뉨,288,47648588008567,은월,,105,도토리
2023-12-22,아케인,719,석불,288,47565601362409,아델,,177,나비
2023-12-22,엘리시움,720,구롸,288,47403836941206,마법사,"아크메이지(불,독)",1664,
2023-12-22,엘리시움,721,길모,288,47153783894625,팬텀,,485,
2023-12-22,엘리시움,722,인낀,288,46836601262494,아크,,3908,
2023-12-22,스카니아,723,진석,288,46824194038175,마법사,"아크메이지(썬,콜)",2082,우주
2023-12-22,베라,724,심온,288,46696787758076,해적,바이퍼,238,달아
2023-12-22,루나,725,청운검,288,46376143044544,전사,히어로,176,욘석들
2023-12-22,엘리시움,726,쁨나,288,46298286913407,레지스탕스,와일드헌터,12493,
2023-12-22,루나,727,엔바쓰,288,46201404796834,엔젤릭버스터,,574,뚠카롱
2023-12-22,크로아,728,귀신,288,45929240857546,도적,섀도어,392,
2023-12-22,스카니아,729,와우,288,45883082681744,도적,듀얼블레이더,1949,초코링
2023-12-22,유니온,730,그고,288,45683776298324,마법사,"아크메이지(불,독)",1988,초신성
2023-12-22,스카니아,731,잊쉭,288,45450225963638,은월,,719,운동화
2023-12-22,엘리시움,732,섬섬,288,45301662482560,아델,,2067,
2023-12-22,오로라,733,최기훈,288,44452940037602,도적,듀얼블레이더,622,음식
2023-12-22,크로아,734,쿼드,288,43894290896185,도적,나이트로드,684,허니
2023-12-22,오로라,735,초화,288,43873631648672,호영,,2788,니니
2023-12-22,루나,736,청순해,288,43869847082277,루미너스,,2040,CoPys
2023-12-22,엘리시움,737,AZ요,288,43616572152791,기사단,소울마스터,2211,
2023-12-22,엘리시움,738,록리,288,43227993421467,아란,,419,
2023-12-22,유니온,739,별표,288,42774545350915,전사,히어로,469,Lunes
2023-12-22,크로아,740,소년,288,42681215795475,도적,나이트로드,3173,Ocean
2023-12-22,스카니아,741,샤나,288,42657336217427,도적,듀얼블레이더,2443,Flame
2023-12-22,스카니아,742,맛탱이,288,42335112865019,기사단,윈드브레이커,934,Storage
2023-12-22,엘리시움,743,영왕,288,41700451756605,도적,듀얼블레이더,2693,
2023-12-22,스카니아,744,쿠리,288,41457680068593,마법사,"아크메이지(불,독)",11372,우주
2023-12-22,루나,745,도링,288,41186621541483,은월,,639,스타
2023-12-22,베라,746,노조,288,40949577026567,마법사,"아크메이지(불,독)",628,밍밍
2023-12-22,엘리시움,747,숫기,288,40859562681362,기사단,플레임위자드,188,
2023-12-22,레드,748,혜지개미,288,40702776674288,마법사,비숍,700,장난
2023-12-22,스카니아,749,부도,288,40251366012761,기사단,미하일,2216,미미
2023-12-22,크로아,750,제악귀,288,39762404480812,초월자,제로,4563,지존
2023-12-22,루나,751,든기,288,39442015268038,전사,팔라딘,1252,욘석들
2023-12-22,엘리시움,752,마젠타,288,37785592609020,기사단,플레임위자드,718,
2023-12-22,스카니아,753,Toon,288,37500383559861,프렌즈 월드,키네시스,3131,Seoul
2023-12-22,스카니아,754,복덩,288,37061609797699,전사,팔라딘,2689,리더
2023-12-22,엘리시움,755,타일런트,288,36410046652340,메르세데스,,5590,
2023-12-22,스카니아,756,초용,288,36301904784940,마법사,비숍,3344,사이
2023-12-22,루나,757,증인해,288,36171620974830,도적,섀도어,1611,운명
2023-12-22,엘리시움,758,유승호,288,36112995896788,기사단,나이트워커,1245,
2023-12-22,오로라,759,o시기o,288,35994330515445,마법사,"아크메이지(불,독)",158,음식
2023-12-22,엘리시움,760,tidms모르테,288,35973842686279,레지스탕스,배틀메이지,2960,
2023-12-22,루나,761,귤쁜,288,35950974316848,엔젤릭버스터,,599,귤풍선
2023-12-22,스카니아,762,Gabumon24,288,35950089626190,마법사,비숍,72,헤로인
2023-12-22,스카니아,763,삥드,288,35519207088454,은월,,4755,사이
2023-12-22,엘리시움,764,힙끼,288,35409349688280,기사단,플레임위자드,4924,
2023-12-22,루나,765,차시혜,288,35344276018556,마법사,비숍,3313,지존
2023-12-22,루나,766,잣망,288,35133511693542,아델,,103,고수time
2023-12-22,루나,767,젤다,288,35078002391943,아델,,2815,아기고양이
2023-12-22,엘리시움,768,짱우,288,34978356852515,전사,다크나이트,2654,
2023-12-22,유니온,769,네장학금,288,34457870729326,레지스탕스,블래스터,487,Lunes
2023-12-22,루나,770,때웅,288,34282695977998,도적,듀얼블레이더,851,욘석들
2023-12-22,스카니아,771,패파,288,33948786481248,궁수,패스파인더,325,리더
2023-12-22,오로라,772,vero,288,33810010066972,기사단,나이트워커,2188,바리스타
2023-12-22,크로아,773,성지훈,288,33580065534194,도적,나이트로드,4860,청설모
2023-12-22,유니온,774,무수,288,33228401431051,레지스탕스,데몬슬레이어,3308,
2023-12-22,엘리시움,775,드림카우,288,33067986392985,루미너스,,176,
2023-12-22,스카니아,776,맹쿠,288,32965695277178,마법사,"아크메이지(불,독)",613,사랑
2023-12-22,엘리시움,777,계지,288,32798892385074,마법사,"아크메이지(불,독)",2644,
2023-12-22,루나,778,수고링,288,32479155136198,기사단,소울마스터,638,지존
2023-12-22,베라,779,킹버,288,32434096357602,엔젤릭버스터,,425,Crush
2023-12-22,루나,780,월아,288,32042619097451,마법사,"아크메이지(불,독)",490,지존
2023-12-22,엘리시움,781,날먹숍,288,32030754917703,마법사,비숍,446,
2023-12-22,엘리시움,782,비첸,288,31789016188735,마법사,"아크메이지(썬,콜)",214,
2023-12-22,크로아,783,머인머인,288,31537205158481,기사단,플레임위자드,2160,허니
2023-12-22,루나,784,감전,288,31446856950983,도적,나이트로드,1661,지존
2023-12-22,크로아,785,해줘,288,31400275896465,메르세데스,,9893,허니
2023-12-22,스카니아,786,래몬,288,30941038982679,도적,섀도어,4541,미소
2023-12-22,크로아,787,아크,288,30782417644538,아크,,241,말랑
2023-12-22,베라,788,메루져아,288,30528590648697,메르세데스,,278,블루문
2023-12-22,스카니아,789,연님,288,30300780150659,아델,,738,우주
2023-12-22,엘리시움,790,Aatrox98,288,30274040472727,레지스탕스,데몬슬레이어,338,
2023-12-22,엘리시움,791,초메,288,29853096723095,마법사,비숍,1623,
2023-12-22,스카니아,792,차키,288,29785414282144,도적,섀도어,475,단무지
2023-12-22,엘리시움,793,이열,288,29152231831561,마법사,비숍,9846,
2023-12-22,크로아,794,고수,288,28924661997268,엔젤릭버스터,,-1200,지존
2023-12-22,유니온,795,르키,288,28866329034565,은월,,6211,Lunes
2023-12-22,크로아,796,달빈쿡,288,28436911946197,카데나,,101,악몽
2023-12-22,엘리시움,797,점점,288,28148686233336,마법사,"아크메이지(썬,콜)",8266,
2023-12-22,루나,798,띠띵,288,28051346352475,일리움,,1004,코야
2023-12-22,루나,799,메구루루,288,27883701417532,마법사,"아크메이지(불,독)",905,SiniSter
2023-12-22,오로라,800,발곡,288,27560118877288,아란,,696,MOON
2023-12-22,레드,801,촤딩,288,27411144609985,궁수,보우마스터,2038,우아
2023-12-22,루나,802,최순면,288,27118619626882,호영,,198,뚠카롱
2023-12-22,엘리시움,803,목화,288,27096693666933,마법사,"아크메이지(불,독)",1539,
2023-12-22,엘리시움,804,인크카,288,26899246334871,카인,,124,
2023-12-22,스카니아,805,환경,288,26729655207073,마법사,비숍,966,사랑
2023-12-22,크로아,806,달마린,288,26631867788210,마법사,"아크메이지(썬,콜)",2354,반하나
2023-12-22,스카니아,807,토끼신,288,26369506349093,은월,,469,훈장교
2023-12-22,스카니아,808,모니카,288,26317513403131,엔젤릭버스터,,635,잉잉
2023-12-22,루나,809,움푹,288,26284525408062,마법사,비숍,551,욘석들
2023-12-22,스카니아,810,Ghost,288,25886306412573,도적,듀얼블레이더,1673,우주
2023-12-22,엘리시움,811,주환,288,25691172146405,레지스탕스,제논,737,
2023-12-22,엘리시움,812,상담,288,25666889999421,기사단,나이트워커,-1004,
2023-12-22,레드,813,쌩쑈,288,25662026357600,기사단,나이트워커,1059,Clue
2023-12-22,스카니아,814,용용,288,25646824114395,도적,나이트로드,170,사랑
2023-12-22,엘리시움,815,즈즈,288,25614968778796,루미너스,,1952,
2023-12-22,엘리시움,816,걸경스,288,25592369176695,아크,,1358,
2023-12-22,유니온,817,햐당,288,24917067555776,기사단,윈드브레이커,508,Bless
2023-12-22,루나,818,오지,288,24898290787638,레지스탕스,메카닉,418,로밍
2023-12-22,엘리시움,819,멀티,288,24757199581433,레지스탕스,데몬슬레이어,337,
2023-12-22,엘리시움,820,코비팍,288,24657901847896,엔젤릭버스터,,424,
2023-12-22,루나,821,야구갤,288,24238021574981,아크,,1560,커비
2023-12-22,베라,822,아침보름,288,24012768162766,레지스탕스,제논,512,반달
2023-12-22,스카니아,823,에첸,288,23941215095723,기사단,소울마스터,2690,
2023-12-22,베라,824,빨판,288,23677196358471,도적,나이트로드,737,반달
2023-12-22,엘리시움,825,바그나,288,23320072813476,도적,듀얼블레이더,1624,
2023-12-22,루나,826,세델,288,23199277749300,아란,,651,MAXIMUM
2023-12-22,스카니아,827,강다니엘,288,22291483067788,마법사,"아크메이지(불,독)",8059,우주
2023-12-22,루나,828,Ample,288,22215429481192,도적,섀도어,11198,Star
2023-12-22,엘리시움,829,센코,288,21475340028677,레지스탕스,메카닉,10898,
2023-12-22,이노시스,830,찌존,288,21108050482022,궁수,패스파인더,721,피자
2023-12-22,베라,831,리븐장인나로,288,20796679448176,도적,섀도어,3707,반달
2023-12-22,제니스,832,앤쓸,288,20731154555728,레지스탕스,제논,945,달치즈
2023-12-22,엘리시움,833,어영,288,20468478265757,마법사,비숍,22709,
2023-12-22,엘리시움,834,감귤설이,288,19803551178531,전사,팔라딘,1046,
2023-12-22,크로아,835,체육,288,19646040447664,아델,,244,유대
2023-12-22,베라,836,마아사장,288,19568202210004,레지스탕스,데몬슬레이어,13319,방송
2023-12-22,레드,837,윤야철,288,19303039306860,도적,듀얼블레이더,527,새빛
2023-12-22,크로아,838,일병참모총장,288,19257354863555,메르세데스,,173,당돌
2023-12-22,루나,839,박병욱,288,19015817645460,전사,팔라딘,1145,지존
2023-12-22,크로아,840,첫고백,288,18982150106085,일리움,,792,뭉클
2023-12-22,루나,841,Given,288,18734892052581,아델,,281,플루
2023-12-22,스카니아,842,쏭콜,288,18323734836889,마법사,"아크메이지(썬,콜)",525,봄비
2023-12-22,엘리시움,843,얌쫑,288,18285058097153,전사,팔라딘,2672,
2023-12-22,루나,844,금개,288,17975290798358,초월자,제로,4532,뉴프랜
2023-12-22,루나,845,비트맵인덱스,288,17832707893979,마법사,"아크메이지(불,독)",353,자장가
2023-12-22,엘리시움,846,마비제도,288,17746716675321,레지스탕스,제논,10717,
2023-12-22,루나,847,은날석,288,17700980413660,루미너스,,3592,격차
2023-12-22,오로라,848,혈성,288,17665644273612,레지스탕스,데몬어벤져,3043,프리지아
2023-12-22,크로아,849,쿠노기,288,17400212322116,라라,,3285,당돌
2023-12-22,엘리시움,850,블루블러드,288,17058638381984,레지스탕스,데몬슬레이어,839,
2023-12-22,루나,851,꼬르르,288,16912454022707,전사,팔라딘,1263,zi죤
2023-12-22,엘리시움,852,300은껌이지,288,16363394325684,카인,,483,
2023-12-22,스카니아,853,블리츠크랭크,288,16274883361108,레지스탕스,메카닉,268,사랑
2023-12-22,크로아,854,영로,288,16260037731159,호영,,150,당근
2023-12-22,제니스,855,살v살,288,16169559149105,기사단,스트라이커,2373,야경
2023-12-22,엘리시움,856,응급,288,16105967770628,마법사,"아크메이지(썬,콜)",6668,
2023-12-22,루나,857,치임,288,16093381377630,아델,,2514,욘석들
2023-12-22,루나,858,에이를리히,288,15899455566291,아크,,3643,알콩
2023-12-22,루나,859,뱍홍,288,15614057747331,도적,나이트로드,801,욘석들
2023-12-22,엘리시움,860,내가마검사다,288,15522140005890,아델,,36,
2023-12-22,루나,861,야해,288,15435797735950,호영,,1037,트리플크라운_E
2023-12-22,루나,862,최시원,288,15408400410991,도적,듀얼블레이더,457,욘석들
2023-12-22,루나,863,뉴릿,288,15078051165127,마법사,비숍,1192,수성
2023-12-22,크로아,864,컵케이크,288,14437315173289,엔젤릭버스터,,541,지존
2023-12-22,크로아,865,리트,288,14046301518678,마법사,"아크메이지(불,독)",628,Case
2023-12-22,엘리시움,866,황소고집6,288,14002666096414,프렌즈 월드,키네시스,10140,
2023-12-22,크로아,867,앨숙,288,13479817020702,마법사,"아크메이지(썬,콜)",1535,말랑
2023-12-22,스카니아,868,딱치기떡좋아,288,13226593429844,도적,듀얼블레이더,273,세상
2023-12-22,오로라,869,박두환,288,12862484909113,루미너스,,764,아스완
2023-12-22,루나,870,주단태,288,12769190384261,일리움,,462,하람
2023-12-22,크로아,871,수수유미,288,12767636801018,아델,,7906,Alpha
2023-12-22,루나,872,의역,288,12672353214029,도적,나이트로드,1008,Fairplay
2023-12-22,크로아,873,차형주,288,12596320672288,마법사,비숍,895,사해
2023-12-22,스카니아,874,비욘드코인,288,11979194930146,아란,,154,내길
2023-12-22,루나,875,뿌허,288,11742005131831,궁수,패스파인더,537,수성
2023-12-22,크로아,876,형택,288,11148604037140,도적,나이트로드,205,붕붕
2023-12-22,루나,877,만들다,288,10084535351082,궁수,보우마스터,42,깊이
2023-12-22,크로아,878,다줘,288,10027385252177,아델,,493,신비주의
2023-12-22,스카니아,879,인성,288,9853105737912,프렌즈 월드,키네시스,125,미소
2023-12-22,베라,880,번더스내치,288,9850719848630,프렌즈 월드,키네시스,382,퍄퍄
2023-12-22,루나,881,하뜨펫,288,9686807022064,마법사,"아크메이지(불,독)",284,스타
2023-12-22,엘리시움,882,붉은청룡,288,9651218745243,프렌즈 월드,키네시스,142,
2023-12-22,스카니아,883,박쪼쿵,288,9633965231341,레지스탕스,데몬어벤져,490,운동화
2023-12-22,크로아,884,혀띵,288,9205471492081,도적,나이트로드,256,지존
2023-12-22,크로아,885,대전소시패스,288,9186792736253,아델,,225,비모
2023-12-22,엘리시움,886,7냥이집사,288,8856604276732,레지스탕스,제논,10009,
2023-12-22,베라,887,프슈,288,8739704947622,마법사,"아크메이지(썬,콜)",162,떨림
2023-12-22,크로아,888,마쁜,288,8736400641661,도적,나이트로드,552,리브
2023-12-22,루나,889,천계,288,8285665639216,마법사,비숍,48920,토끼
2023-12-22,루나,890,숭혁,288,8050642166557,은월,,1624,MAXIMUM
2023-12-22,루나,891,내티,288,7933880276669,마법사,"아크메이지(불,독)",5081,Cross
2023-12-22,스카니아,892,테어링,288,7893541455525,카인,,380,요리
2023-12-22,루나,893,뿌여우,288,7858637146289,호영,,28,지존
2023-12-22,엘리시움,894,쫑잉네,288,7781318981326,마법사,"아크메이지(불,독)",2862,
2023-12-22,스카니아,895,둥근붓,288,7291089095635,기사단,소울마스터,837,크아아앙
2023-12-22,베라,896,처노,288,6872331501241,메르세데스,,2438,가오나시
2023-12-22,루나,897,러스트제논,288,6755983164149,레지스탕스,제논,87,야왕
2023-12-22,루나,898,영역,288,6701096400582,에반,,3675,Holic
2023-12-22,크로아,899,루티선생,288,6654684318909,레지스탕스,제논,989,지존
2023-12-22,유니온,900,여로,288,6556542073314,마법사,비숍,2161,Lunes
2023-12-22,루나,901,애칭,288,6529091056923,마법사,비숍,677,욘석들
2023-12-22,제니스,902,췌장,288,6493686658036,도적,나이트로드,553,닻별
2023-12-22,스카니아,903,스윙클,288,5681042556399,아델,,606,사랑
2023-12-22,크로아,904,굿폴드,288,5641353445558,궁수,패스파인더,634,지존
2023-12-22,엘리시움,905,디니팡,288,5622943156713,도적,나이트로드,639,
2023-12-22,스카니아,906,무토,288,5491985112917,레지스탕스,데몬어벤져,12702,사랑
2023-12-22,스카니아,907,알트,288,5005573569821,기사단,윈드브레이커,33,
2023-12-22,베라,908,리셋,288,4981014453056,궁수,패스파인더,321,반달
2023-12-22,스카니아,909,규태룽,288,4797237605520,아델,,866,레전드
2023-12-22,루나,910,나잇로,288,4630806907608,도적,나이트로드,128,Autumn
2023-12-22,루나,911,페이커,288,4426157411371,카인,,2225,스타
2023-12-22,베라,912,큘노노,288,4364369676024,도적,나이트로드,1950,여백
2023-12-22,루나,913,원쯔,288,4177726063442,마법사,"아크메이지(불,독)",412,지존
2023-12-22,크로아,914,클레릭,288,4157204686355,마법사,비숍,2070,지존
2023-12-22,크로아,915,감마나이프,288,4126132751152,궁수,보우마스터,8883,설레
2023-12-22,크로아,916,오승준,288,3715114939805,마법사,"아크메이지(썬,콜)",14874,허니
2023-12-22,크로아,917,유대,288,3593726093930,궁수,패스파인더,896,유대
2023-12-22,크로아,918,해리포터,288,3483073662866,마법사,"아크메이지(불,독)",3344,엿1일진
2023-12-22,스카니아,919,여제이,288,3474385682477,메르세데스,,609,순수매력
2023-12-22,엘리시움,920,캐롤,288,3325269641652,궁수,보우마스터,1362,
2023-12-22,크로아,921,역설o,288,3275472737685,기사단,윈드브레이커,1196,투투
2023-12-22,루나,922,민쥰,288,3017340676597,레지스탕스,메카닉,15464,로밍
2023-12-22,루나,923,잘생김현재,288,2670139862797,아델,,172,지존
2023-12-22,유니온,924,포탄,288,2505313357827,해적,캐논마스터,631,Lunes
2023-12-22,크로아,925,Crush,288,2132640628516,마법사,"아크메이지(불,독)",74,악몽
2023-12-22,엘리시움,926,이냥,288,1823399549561,마법사,비숍,415,
2023-12-22,엘리시움,927,뚜정,288,1768823919404,기사단,소울마스터,795,
2023-12-22,루나,928,러키냥,288,1218180312272,마법사,"아크메이지(불,독)",3457,지존
2023-12-22,제니스,929,동글,288,1153917883842,마법사,비숍,772,로안
2023-12-22,베라,930,백1번,288,890151264059,도적,듀얼블레이더,2592,
2023-12-22,베라,931,퍼줘,288,517593519271,도적,나이트로드,1668,5252
2023-12-22,크로아,932,낸랴,288,513786584066,초월자,제로,1341,뭉클
2023-12-22,크로아,933,허니츤,288,180204032834,카이저,,3139,Case
2023-12-22,루나,934,얼음속단무지,288,58024450112,마법사,비숍,104,청록
2023-12-22,베라,935,금금,288,32392378842,마법사,비숍,127,
2023-12-22,제니스,936,낑산,288,21461741377,궁수,패스파인더,9396,모델
2023-12-22,스카니아,937,똘미,287,120042493511038,레지스탕스,데몬슬레이어,13060,우주
2023-12-22,루나,938,emmet7141,287,119769217092283,마법사,비숍,5420,빵집
2023-12-22,이노시스,939,월세,287,118543691239669,도적,듀얼블레이더,1595,당근
2023-12-22,루나,940,StroboNights,287,118237199120785,도적,듀얼블레이더,386,백월
2023-12-22,엘리시움,941,종효,287,117776353089062,도적,나이트로드,3775,
2023-12-22,스카니아,942,키러,287,117706944599469,도적,섀도어,23997,사랑
2023-12-22,베라,943,챠니,287,117278555342118,아델,,2863,
2023-12-22,엘리시움,944,픽미,287,116492859246069,엔젤릭버스터,,218,
2023-12-22,루나,945,콥초,287,116141715115300,아델,,598,꽃너울
2023-12-22,루나,946,개불,287,115930141373073,은월,,4209,뉴프랜
2023-12-22,엘리시움,947,귀솔,287,115709128239541,루미너스,,27,
2023-12-22,루나,948,고아무개님,287,115261110721044,기사단,플레임위자드,967,지존
2023-12-22,엘리시움,949,키모,287,115131752554338,레지스탕스,블래스터,311,
2023-12-22,루나,950,공부하는재키,287,114974218892246,궁수,패스파인더,350,하늘
2023-12-22,루나,951,큐브,287,114850777450713,전사,히어로,334,욘석들
2023-12-22,엘리시움,952,머리쾅,287,114707624045196,도적,나이트로드,1185,
2023-12-22,유니온,953,알겐,287,114294688729433,마법사,비숍,1443,아리수
2023-12-22,크로아,954,흑자1,287,114217302759121,도적,나이트로드,75,사보
2023-12-22,루나,955,메이팬하,287,114089873475381,팬텀,,46791,깊이
2023-12-22,루나,956,꿍치,287,114070064058182,도적,나이트로드,310,컵볶이
2023-12-22,엘리시움,957,테라시타,287,113802733725030,은월,,551,
2023-12-22,크로아,958,월명,287,113578866875086,아델,,1554,명경지수
2023-12-22,엘리시움,959,ItosLemma,287,113168597257334,마법사,비숍,3169,
2023-12-22,루나,960,Scream,287,112853174633642,아크,,351,르옌
2023-12-22,엘리시움,961,돌부처,287,112771793297651,전사,히어로,4010,
2023-12-22,루나,962,디히,287,112716784249856,마법사,비숍,584,또밍
2023-12-22,루나,963,찬똘,287,112178053660419,아델,,812,욘석들
2023-12-22,루나,964,몽둥기,287,111975985590755,전사,다크나이트,1128,Fairplay
2023-12-22,레드,965,강구넴,287,111961098313318,마법사,"아크메이지(썬,콜)",1533,우아
2023-12-22,스카니아,966,하늘과땅차이,287,111717300571645,전사,다크나이트,368,맛탕
2023-12-22,크로아,967,임저엉,287,111195405706418,마법사,비숍,11150,별다방
2023-12-22,엘리시움,968,무사꾼,287,110964221781879,도적,듀얼블레이더,721,
2023-12-22,크로아,969,벤처,287,110407378869803,도적,나이트로드,590,도그
2023-12-22,스카니아,970,편접,287,110374531390685,마법사,"아크메이지(불,독)",1308,사랑
2023-12-22,스카니아,971,댐비,287,110296786922601,도적,듀얼블레이더,554,훈장교
2023-12-22,스카니아,972,파릇파릇,287,109887621808809,마법사,비숍,3345,모르핀
2023-12-22,크로아,973,겁화,287,109801764478343,마법사,"아크메이지(불,독)",297,스타
2023-12-22,루나,974,택지,287,109645891131915,마법사,"아크메이지(불,독)",3211,욘석들
2023-12-22,엘리시움,975,쌤띠,287,109642717086717,아델,,1925,
2023-12-22,엘리시움,976,하악이,287,109641604293582,전사,다크나이트,2993,
2023-12-22,루나,977,쿄캬,287,109520682833474,마법사,비숍,329,SiniSter
2023-12-22,크로아,978,크흑,287,109362973972972,레지스탕스,데몬어벤져,2525,투투
2023-12-22,크로아,979,놈현,287,109041187240433,마법사,"아크메이지(불,독)",2121,Alpha
2023-12-22,베라,980,똑돈,287,108922066582038,레지스탕스,제논,1011,달아
2023-12-22,엘리시움,981,활십,287,108635472425852,기사단,윈드브레이커,1905,
2023-12-22,레드,982,Looksam,287,108527699954766,레지스탕스,데몬어벤져,495,쿵쿵
2023-12-22,베라,983,아라카비,287,108408171309869,아델,,442,SilverCastle
2023-12-22,엘리시움,984,채연,287,108125104377152,마법사,비숍,545,
2023-12-22,스카니아,985,르헤솔,287,108106861355425,초월자,제로,4459,사랑
2023-12-22,크로아,986,Puri,287,108016729579396,도적,나이트로드,1720,illy
2023-12-22,크로아,987,리밋브,287,107823759000454,초월자,제로,556,허니
2023-12-22,엘리시움,988,박수,287,107811180932466,마법사,비숍,400,
2023-12-22,엘리시움,989,안소헤,287,107687107629755,레지스탕스,제논,1038,
2023-12-22,크로아,990,여명,287,107640932804603,기사단,나이트워커,3395,스카우터
2023-12-22,스카니아,991,슈킹,287,107537730082218,해적,바이퍼,1985,리더
2023-12-22,엘리시움,992,리오티,287,107342412188643,라라,,306,
2023-12-22,엘리시움,993,속사,287,107074864072941,레지스탕스,메카닉,645,
2023-12-22,루나,994,연슈,287,106663236971395,궁수,보우마스터,557,지존
2023-12-22,루나,995,별순대,287,106656036422218,궁수,패스파인더,1635,루나
2023-12-22,루나,996,민트버블냥,287,106609495539708,엔젤릭버스터,,343,아르망디
2023-12-22,이노시스,997,폭등,287,106278111548351,궁수,보우마스터,1195,프라하
2023-12-22,엘리시움,998,강도,287,106076957863603,마법사,비숍,673,
2023-12-22,이노시스,999,민팡,287,106004239084024,전사,다크나이트,314,호두
2023-12-22,베라,1000,느밍,287,105701193373433,메르세데스,,263,19세미만금지
2023-12-22,크로아,1001,명탐,287,105528974984481,아델,,327,말랑
2023-12-22,베라,1002,죄무넌,287,105224530848577,기사단,윈드브레이커,303,반달
2023-12-22,루나,1003,떠프,287,105098021633568,카이저,,346,고수time
2023-12-22,크로아,1004,꼬당,287,105051371722510,마법사,비숍,2149,LuMinouS
2023-12-22,스카니아,1005,메르,287,104998751898325,메르세데스,,1554,리더
2023-12-22,유니온,1006,엥서연,287,104699474216995,엔젤릭버스터,,2992,감성
2023-12-22,스카니아,1007,전직자,287,104589416265111,도적,나이트로드,713,칭호
2023-12-22,루나,1008,류갼,287,104571902161661,도적,나이트로드,779,Someday
2023-12-22,엘리시움,1009,예쁘니,287,104319545270508,은월,,314,
2023-12-22,엘리시움,1010,파퀘,287,103563521477178,도적,나이트로드,864,
2023-12-22,엘리시움,1011,환운,287,103060250486385,도적,섀도어,993,
2023-12-22,루나,1012,봉훈,287,103007293879905,아델,,430,지존
2023-12-22,스카니아,1013,앗스틸이다,287,102537921265582,마법사,"아크메이지(썬,콜)",2176,Lavender
2023-12-22,베라,1014,티백,287,102337299496589,아델,,1758,새꽃
2023-12-22,크로아,1015,필기,287,102092482557953,도적,듀얼블레이더,621,프로포즈
2023-12-22,루나,1016,연계,287,101936429435460,카데나,,58,지존
2023-12-22,엘리시움,1017,생디,287,101926157615382,호영,,407,
